UO;UO_Nome;Curso;Curso_Nome;Grupo_Grau;Grupo_Grau_Nome;CNAEF_1D;CNAEF_1D_Nome;CNAEF_2D;CNAEF_2D_Nome;CNAEF_3D;CNAEF_3D_Nome;A1984_2004_TD_PE_6M;A2005_TD_PE_6M;A2006_TD_PE_6M;A2007_TD_PE_6M;A2008_TD_PE_6M;A2009_TD_PE_6M;A2010_TD_PE_6M;A2011_TD_PE_6M;A2012_TD_PE_6M;A2013_TD_PE_6M;A2014_TD_PE_6M;A1984_2004_TD_PE_6_12M;A2005_TD_PE_6_12M;A2006_TD_PE_6_12M;A2007_TD_PE_6_12M;A2008_TD_PE_6_12M;A2009_TD_PE_6_12M;A2010_TD_PE_6_12M;A2011_TD_PE_6_12M;A2012_TD_PE_6_12M;A2013_TD_PE_6_12M;A2014_TD_PE_6_12M;A1984_2004_TD_PE_12M;A2005_TD_PE_12M;A2006_TD_PE_12M;A2007_TD_PE_12M;A2008_TD_PE_12M;A2009_TD_PE_12M;A2010_TD_PE_12M;A2011_TD_PE_12M;A2012_TD_PE_12M;A2013_TD_PE_12M;A2014_TD_PE_12M;A1984_2004_TD_NE_6M;A2005_TD_NE_6M;A2006_TD_NE_6M;A2007_TD_NE_6M;A2008_TD_NE_6M;A2009_TD_NE_6M;A2010_TD_NE_6M;A2011_TD_NE_6M;A2012_TD_NE_6M;A2013_TD_NE_6M;A2014_TD_NE_6M;A1984_2004_TD_NE_6_12M;A2005_TD_NE_6_12M;A2006_TD_NE_6_12M;A2007_TD_NE_6_12M;A2008_TD_NE_6_12M;A2009_TD_NE_6_12M;A2010_TD_NE_6_12M;A2011_TD_NE_6_12M;A2012_TD_NE_6_12M;A2013_TD_NE_6_12M;A2014_TD_NE_6_12M;A1984_2004_TD_NE_12M;A2005_TD_NE_12M;A2006_TD_NE_12M;A2007_TD_NE_12M;A2008_TD_NE_12M;A2009_TD_NE_12M;A2010_TD_NE_12M;A2011_TD_NE_12M;A2012_TD_NE_12M;A2013_TD_NE_12M;A2014_TD_NE_12M;Dip_1984_2004;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;A1984_2004_Total;A2005_Total;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A1984_2014_TOTAL
4115;Escola Superior de Tecnologias de Fafe;9056;Contabilidade;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;1;2;;;;;1;;;;;;;;1;;;;;;;;2;3;;1;1;;;;;;;13;25;23;12;11;7;0;0;0;0;4;5;0;2;1;0;2;14
4115;Escola Superior de Tecnologias de Fafe;9147;Gestão;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;2;;1;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;17;12;9;0;0;0;0;0;0;0;1;3;1;3;8
4115;Escola Superior de Tecnologias de Fafe;9186;Informática de Gestão;L1;Licenciatura 1.º Ciclo;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;1;;;;;;3;;1;;2;1;2;;;;;19;9;15;12;7;7;8;0;0;0;4;0;1;1;2;2;2;2;14
4115;Escola Superior de Tecnologias de Fafe;9254;Turismo;L1;Licenciatura 1.º Ciclo;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer;;;;;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;2;;;;;;;;;2;1;;1;;;;;;;;;1;2;;1;;;;;;;8;9;13;9;0;0;0;0;0;0;3;3;4;3;2;15
4120;Escola Universitária das Artes de Coimbra;0022;Arquitectura;L;Licenciatura;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;11;;;5;;;;;;;;1;4;2;1;;;;;;;;4;;4;3;;;;;;;;202;35;43;46;;;;;;;16;4;6;10;0;0;0;0;0;0;0;36
4120;Escola Universitária das Artes de Coimbra;0068;Cerâmica;L;Licenciatura;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;543;Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;3;;1;;;;;;;;;105;9;5;8;6;;;;;;5;0;1;0;0;0;0;0;0;0;0;6
4120;Escola Universitária das Artes de Coimbra;0221;Design de Equipamento;L;Licenciatura;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;1;;1;;2;;;;;;;;1;1;;1;;;;;;;39;10;11;6;6;;;;;;2;3;2;0;3;0;0;0;0;0;0;10
4120;Escola Universitária das Artes de Coimbra;0222;Design Gráfico e Ilustração;L;Licenciatura;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;4;;;;;;;;;;;50;;;;;;;;;;7;0;0;0;0;0;0;0;0;0;0;7
4120;Escola Universitária das Artes de Coimbra;0366;Escultura;L;Licenciatura;200;Artes e Humanidades;210;Artes;211;Belas-Artes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;156;3;3;3;2;;;;;;5;0;0;0;0;0;0;0;0;0;0;5
4120;Escola Universitária das Artes de Coimbra;0621;Pintura;L;Licenciatura;200;Artes e Humanidades;210;Artes;211;Belas-Artes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;1;;;;;;;;;8;;2;;1;;;;;;;310;12;7;4;3;;;;;;16;0;3;0;1;0;0;0;0;0;0;20
4120;Escola Universitária das Artes de Coimbra;0778;Tecnologias Artísticas;B;Bacharelato;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;398;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4120;Escola Universitária das Artes de Coimbra;1149;Design de Comunicação;L;Licenciatura;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;2;1;;1;2;1;;;;;;;;;1;;;;;;;;3;1;;;3;1;1;;;;;73;22;17;32;33;18;1;;;;5;2;0;2;6;3;1;0;0;0;0;19
4120;Escola Universitária das Artes de Coimbra;6416;Design Gráfico;M;Mestrado;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;7;7;3;0;0;0;0;0;0;0;2;1;3;1;7
4120;Escola Universitária das Artes de Coimbra;6436;Ensino de Artes Visuais no 3.º Ciclo do Ensino Básico e Ensino Secundário;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;145;Formação de Professores de Áreas Disciplinares Específicas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;1;1;;;;;;;;;;1;;;;;;;;;;15;23;10;0;0;0;0;0;0;0;1;2;2;0;5
4120;Escola Universitária das Artes de Coimbra;6840;Artes Plásticas;M;Mestrado;200;Artes e Humanidades;210;Artes;211;Belas-Artes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;9;;5;;0;0;0;0;0;0;1;0;2;0;0;3
4120;Escola Universitária das Artes de Coimbra;9070;Design de Comunicação;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;2;1;2;;;;;;;;1;;;;;;;;;1;;1;2;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;1;1;;1;;;;;;17;22;22;12;13;12;0;0;0;0;0;1;2;3;4;2;3;15
4120;Escola Universitária das Artes de Coimbra;9072;Design de Equipamento;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;2;1;;1;;;;;;;1;;1;;;;;;;;;;;1;;;;;;;;;14;8;12;7;2;;0;0;0;0;1;2;5;0;1;0;0;9
4120;Escola Universitária das Artes de Coimbra;9257;Arquitectura;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo;;;;;;;;;;;7;;;;;;;1;1;2;;1;;;;;;;;1;;;;;;;;;2;1;1;1;;2;;;;;1;;;1;;1;;;;;;2;;;3;;;;;;;;43;44;28;27;20;34;0;0;0;0;3;2;2;7;3;1;10;28
4120;Escola Universitária das Artes de Coimbra;9614;Estudos de Arquitectura;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;17;;20;;;0;0;0;0;0;1;0;0;0;0;0;1
4125;Escola Superior de Tecnologias e Artes de Lisboa;0140;Design;B;Bacharelato;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;20;;;;;;;;;;4;0;0;0;0;0;0;0;0;0;0;4
4125;Escola Superior de Tecnologias e Artes de Lisboa;0251;Engenharia Electromecânica;B;Bacharelato;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;522;Electricidade e Energia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;45;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4125;Escola Superior de Tecnologias e Artes de Lisboa;0333;Engenharia da Produção Industrial;B;Bacharelato;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;61;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4125;Escola Superior de Tecnologias e Artes de Lisboa;0335;Engenharia de Recursos Informáticos;B;Bacharelato;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;32;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4125;Escola Superior de Tecnologias e Artes de Lisboa;1152;Design;B;Bacharelato;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;130;19;9;24;;;;;;;3;0;0;0;0;0;0;0;0;0;0;3
4125;Escola Superior de Tecnologias e Artes de Lisboa;1152;Design;L;Licenciatura;200;Artes e Humanidades;210;Artes;214;Design;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;3;;;;;;;;3;1;1;1;;;;;;;;8;2;;;;;;;;;;111;37;15;15;;;;;;;12;5;1;6;0;0;0;0;0;0;0;24
4125;Escola Superior de Tecnologias e Artes de Lisboa;9070;Design de Comunicação;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;1;;;;1;;;;;1;;;;2;;;;;;;1;;;;;;;;;;;33;;9;6;8;1;0;0;0;0;2;0;1;1;2;1;2;9
4125;Escola Superior de Tecnologias e Artes de Lisboa;9681;Artes Performativas;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;7;9;;12;0;0;0;0;0;0;0;0;0;1;0;1
4126;Escola Universitária Vasco da Gama;0025;Arquitectura Paisagista;L;Licenciatura;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;2;1;;;;;0;1;0;0;1;0;0;0;0;0;0;2
4126;Escola Universitária Vasco da Gama;6998;Arquitectura Paisagista;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;0;0;0;0;0;0;0;1;0;0;0;1
4126;Escola Universitária Vasco da Gama;9257;Arquitectura;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo;;;;;;;;;;2;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;1;;1;;2;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;7;6;10;4;1;15;0;0;0;0;1;1;0;1;0;6;1;10
4126;Escola Universitária Vasco da Gama;9847;Medicina Veterinária;M;Mestrado;600;Agricultura;640;Ciências Veterinárias;640;Ciências Veterinárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;3;26;33;33;18;16;0;0;0;0;0;0;0;1;2;2;0;5
4127;Instituto de Estudos Superiores de Contabilidade;1121;Contabilidade e Administração;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;1;1;2;;;;;;;;;196;42;28;;;;;;;;2;2;2;0;0;0;0;0;0;0;0;6
4130;Instituto Erasmus de Ensino Superior;0076;Ciências da Comunicação;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;321;Jornalismo e Reportagem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;45;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);0404;Gestão e Finanças da Empresa;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;32;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);0436;Gestão e Ciência Fiscal;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);1558;Gestão de Instituições Financeiras;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);1564;Gestão Financeira e Fiscal;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);2381;Gestão Comercial;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4140;Instituto de Estudos Superiores Financeiros e Fiscais (Lisboa);2400;Gestão Financeira;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;105;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);0404;Gestão e Finanças da Empresa;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;81;;;;;;;;;;3;0;0;0;0;0;0;0;0;0;0;3
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);0409;Gestão Internacional e Exportação;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);0420;Gestão de Banca e Seguros;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;126;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1451;Gestão e Negócios Internacionais;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;1
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1558;Gestão de Instituições Financeiras;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1564;Gestão Financeira e Fiscal;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;79;6;2;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;1
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1564;Gestão Financeira e Fiscal;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;1;1;;;;;;;;;;113;9;11;;;;;;;;4;1;0;0;0;0;0;0;0;0;0;5
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);1567;Gestão Internacional;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;69;1;;;;;;;;;4;1;0;0;0;0;0;0;0;0;0;5
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);2381;Gestão Comercial;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;29;;;;;;;;;;5;0;0;0;0;0;0;0;0;0;0;5
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);2400;Gestão Financeira;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;3;;;;;;;;;;;75;;;;;;;;;;5;0;0;0;0;0;0;0;0;0;0;5
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);9169;Gestão e Negócios;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;1;;;;;;;1;1;;1;1;1;;;;;;11;11;17;17;27;11;8;0;0;0;2;1;1;1;2;1;0;0;8
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);9172;Gestão Financeira e Fiscal;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;1;;;;;;2;1;2;;2;;;;;;7;18;13;32;14;15;5;0;0;0;0;2;1;4;1;3;1;0;12
4141;Instituto de Estudos Superiores Financeiros e Fiscais (Porto);9647;Gestão e Sistemas de Informação;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;1;;2;5;0;0;0;0;0;0;0;0;1;1;0;2
4150;Instituto Superior de Novas Profissões;0039;Assistentes de Administração;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;23;;;;;;;;;;5;0;0;0;0;0;0;0;0;0;0;5
4150;Instituto Superior de Novas Profissões;0043;Assessoria de Direcção e Administração;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;1;;;;;;;;3;1;;;;;;;;;;9;2;;1;;;;;;;;136;18;12;11;;;;;;;15;3;0;2;0;0;0;0;0;0;0;20
4150;Instituto Superior de Novas Profissões;0496;Internacional de Secretariado de Direcção;B;Bacharelato;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;4;;;;;;;;;;;78;;;;;;;;;;6;0;0;0;0;0;0;0;0;0;0;6
4150;Instituto Superior de Novas Profissões;0605;Organização e Gestão de Empresas;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;10;;;;;;;;;;;11;;;;;;;;;;;444;;;;;;;;;;30;0;0;0;0;0;0;0;0;0;0;30
4150;Instituto Superior de Novas Profissões;0719;Turismo;L;Licenciatura;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;1;4;3;;;;;;;;5;;1;;;;;;;;;8;;1;1;;;;;;;;322;43;71;28;;;;;;;27;1;6;4;0;0;0;0;0;0;0;38
4150;Instituto Superior de Novas Profissões;0736;Relações Públicas e Publicidade;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;4;2;3;;;;;;;;39;2;1;1;;;;;;;;70;3;1;3;;;;;;;;1757;116;74;79;;;;;;;166;9;4;7;0;0;0;0;0;0;0;186
4150;Instituto Superior de Novas Profissões;0783;Tecnologias de Gestão;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;1;;;;;;;;;;;3;;;;;;;;;;;63;;;;;;;;;;6;0;0;0;0;0;0;0;0;0;0;6
4150;Instituto Superior de Novas Profissões;0805;Turismo;B;Bacharelato;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;11;;;;;;;;;;;18;;;;;;;;;;;638;;;;;;;;;;39;0;0;0;0;0;0;0;0;0;0;39
4150;Instituto Superior de Novas Profissões;2047;Assessoria de Direcção e Administração;L;Licenciatura;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;346;Secretariado e Trabalho Administrativo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;76;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4150;Instituto Superior de Novas Profissões;2386;Gestão de Empresas Turísticas;L;Licenciatura;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;2;;;;;;;;;;;9;;;;;;;;;;;222;;;;;;;;;;16;0;0;0;0;0;0;0;0;0;0;16
4150;Instituto Superior de Novas Profissões;2456;Informação Turística;L;Licenciatura;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;2
4150;Instituto Superior de Novas Profissões;6280;Comunicação Integrada;M;Mestrado;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;321;Jornalismo e Reportagem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;9;0;0;0;0;0;0;0;0;1;1;0;2
