NomeFaculdade;CodigoFaculdade;NomeCurso;CodigoCurso;Grau;TotalDesempregados;TotalDiplomados
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Planeamento e Gestão em Turismo;1679;L;5;37
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Tecnologias da Comunicação;1771;L;1;7
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Design de Jogos Digitais;8309;L;4;6
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Gestão e Administração Pública;9165;L;27;186
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Gestão Sociocultural;9176;L;11;69
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Guia Intérprete;9180;L;2;9
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Informática e Comunicações;9188;L;8;35
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Marketing;9205;L;18;45
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Multimédia;9213;L;10;42
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Solicitadoria;9242;L;68;280
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Tecnologias da Comunicação;9247;L;18;110
Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Turismo;9254;L;17;72
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia Biológica e Alimentar;1231;L;6;79
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia das Ciências Agrárias e Ambiente;1254;L;3;57
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia da Produção Animal;1297;B;1;6
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia dos Recursos Naturais e Ambiente;1326;B;1;35
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia dos Recursos Naturais e Ambiente;1326;L;10;59
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia Zootécnica;1356;L;3;45
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia das Ciências Agrárias;1425;B;3;106
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia das Ciências Agrárias;1425;L;7;209
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia Florestal;1432;L;5;137
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Gestão Agro-Ambiental de Solos e Resíduos;6868;M;1;5
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia de Protecção Civil;8397;L;11;41
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Enfermagem Veterinária;9085;L;20;70
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia Agronómica;9086;L;15;175
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia dos Recursos Naturais e Ambiente;9101;L;7;86
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Protecção Civil;9218;L;5;62
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Nutrição Humana e Qualidade Alimentar;9482;L;36;106
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Engenharia Biológica e Alimentar;9742;L;38;222
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Sistemas de Informação Geográfica em Recursos Agro-Florestais e Ambientais;M213;M;1;2
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Monitorização de Riscos e Impactes Ambientais;M214;M;1;8
Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;3051;Inovação e Qualidade na Produção Alimentar;M453;M;1;1
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Educação de Infância;0625;L;28;291
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Ensino Básico - 1.º Ciclo;0707;L;30;203
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;1639;L;17;78
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Professores do Ensino Básico, variante de Educação Física;1647;L;8;111
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Professores do Ensino Básico, variante de Matemática e Ciências da Natureza;1651;L;14;88
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Professores do Ensino Básico, variante de Português e Francês;1653;L;9;46
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Professores do Ensino Básico, variante de Português e Inglês;1655;L;10;53
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Tradução e Secretariado;1789;L;5;60
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Tradução e Assessoria de Direcção;1798;L;8;90
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Educadores de Infância;2855;L;8;114
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Professores do 1.º ciclo do Ensino Básico;2857;L;8;114
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;M;6;26
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Serviço Social;9238;L;58;272
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Animação Cultural;9466;L;14;75
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Secretariado;9485;L;14;80
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Desporto e Actividade Física;9850;L;16;92
Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;3052;Educação Básica;9853;L;15;110
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Civil;1245;B;6;163
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Civil;1245;L;28;139
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Electrotécnica e das Telecomunicações;1292;B;1;44
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Electrotécnica e das Telecomunicações;1292;L;2;46
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Industrial;1446;B;1;41
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Industrial;1446;L;11;46
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Informática;1452;L;4;86
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Informática e das Tecnologias da Informação;1456;B;1;25
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Informática e das Tecnologias da Informação;1456;L;4;45
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Civil;9089;L;22;199
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Electrotécnica e das Telecomunicações;9111;L;14;94
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Industrial;9118;L;6;53
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Engenharia Informática;9119;L;16;158
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Tecnologias da Informação e Multimédia;9248;L;7;91
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Informática para a Saúde;9481;L;5;90
Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;3053;Tecnologia dos Equipamentos de Saúde;9489;L;7;46
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Contabilidade e Gestão Financeira;1134;B;1;63
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Contabilidade e Gestão Financeira;1134;L;12;138
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Contabilidade e Gestão;1141;B;3;127
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Contabilidade e Gestão;1141;L;6;196
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Marketing;1621;L;4;57
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Recursos Humanos;1706;L;4;59
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Contabilidade e Gestão Financeira;9063;L;16;155
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Gestão de Recursos Humanos;9157;L;22;148
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Gestão Hoteleira;9173;L;22;109
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Gestão Turística;9177;L;4;14
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Marketing;9205;L;18;106
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Solicitadoria;9242;L;57;257
Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;3054;Gestão de Empresas;9298;M;1;6
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Artes da Imagem;1029;B;1;120
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Artes da Imagem;1029;L;26;213
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design de Interiores e Equipamento;1133;L;8;75
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design de Moda e Têxtil;1150;L;17;105
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Música, variante de Formação Musical;1629;L;1;33
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Música, variante de Instrumento;1631;B;1;68
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Música, variante de Instrumento;1631;L;4;93
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design Gráfico;6416;M;1;10
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design de Interiores;6983;M;1;2
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design de Interiores e Equipamento;9725;L;31;110
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design de Moda e Têxtil;9726;L;12;89
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Música, variante de Formação Musical;9783;L;2;26
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Música, variante de Instrumento;9784;L;2;41
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Música, variante de Música Electrónica e Produção Musical;9816;L;7;26
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design de Comunicação e Produção Audiovisual;9907;L;30;127
Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas de Castelo Branco;3055;Design do Vestuário e Têxtil;M280;M;2;3
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia Agro-Pecuária;0203;B;1;1
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Eco-Agroturismo;1170;L;5;41
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Ecoturismo;1178;L;4;4
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia Agro-Pecuária;1225;L;25;192
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia Alimentar;1228;B;1;174
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia Alimentar;1228;L;22;177
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia do Ambiente;1315;B;1;123
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia do Ambiente;1315;L;21;132
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia dos Recursos Florestais;1325;L;11;54
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Agricultura Biológica;6799;M;1;2
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Recursos Florestais;6808;M;1;11
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Biotecnologia;9016;L;15;131
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia Alimentar;9087;L;36;356
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Engenharia do Ambiente;9099;L;49;194
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Gestão Ambiental;9296;M;3;15
Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra;3061;Ecoturismo;9472;L;11;96
