NomeFaculdade;CodigoFaculdade;NomeCurso;CodigoCurso;Grau;CNAEF_3D_Nome;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A2015_Total;TotalDesempregados;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;Dip_2014;TotalDiplomados
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia do Ambiente;1315;L;Tecnologia de Protecção do Ambiente;1;0;3;0;0;0;0;0;0;0;4;14;16;27;7;;;;;;;64
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Electrotécnica;1398;L;Electricidade e Energia;3;3;1;0;0;0;0;0;0;0;7;9;16;15;1;;;;;;;41
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Informática;1452;B;Electrónica e Automação;0;1;0;0;0;0;0;0;0;0;1;46;82;35;;;;;;;;163
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Informática;1452;L;Electrónica e Automação;0;2;1;0;0;0;0;0;0;0;3;19;40;28;5;2;;;;;;94
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Mecânica;1463;B;Metalurgia e Metalomecânica;1;0;0;0;0;0;0;0;0;0;1;41;51;29;;;;;;;;121
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Mecânica;1463;L;Metalurgia e Metalomecânica;1;1;0;0;0;0;0;0;0;0;2;20;19;26;2;1;;;;;;68
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Gestão de Empresas;1515;B;Gestão e Administração;0;0;0;0;0;0;0;0;0;0;0;40;28;;;;;;;;;68
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Gestão de Empresas;1515;L;Gestão e Administração;1;0;0;0;0;0;0;0;0;0;1;24;17;;;;;;;;;41
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Gestão e Administração Pública;1554;L;Gestão e Administração;0;1;0;0;0;0;0;0;0;0;1;21;37;22;30;;;;;;;110
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Marketing;1621;L;Marketing e Publicidade;0;1;0;0;0;0;0;0;0;0;1;;37;35;;;;;;;;72
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Organização e Gestão de Empresas;1664;B;Gestão e Administração;0;1;0;0;0;0;0;0;0;0;1;39;51;53;;;;;;;;143
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Organização e Gestão de Empresas;1664;L;Gestão e Administração;4;1;1;0;0;0;0;0;0;0;6;;85;33;3;;;;;;;121
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Solicitadoria;1735;L;Direito;0;3;0;0;0;0;0;0;0;0;3;17;32;42;4;;;;;;;95
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Tradução;1788;B;Línguas e Literaturas Estrangeiras;0;0;0;0;0;0;0;0;0;0;0;54;31;16;5;4;;;;;;110
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Tradução;1788;L;Línguas e Literaturas Estrangeiras;0;1;1;3;0;0;0;0;0;0;5;23;27;26;25;12;;;;;;113
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Energia e Ambiente;6774;M;Tecnologia de Protecção do Ambiente;0;0;0;0;0;2;0;0;0;0;2;;;;;;4;24;;;;28
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Controlo de Gestão;6848;M;Contabilidade e Fiscalidade;0;0;0;0;0;1;0;0;0;0;1;;;;;;;1;13;14;6;34
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Negócios Internacionais;6873;M;Economia;0;0;0;0;0;0;1;1;0;0;2;;;;;;;3;4;13;2;22
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Negócios Internacionais;6873;M;Economia;0;0;0;0;0;0;0;1;0;0;1;;;;;;;3;4;13;2;22
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Finanças Empresariais;6920;M;Finanças, Banca e Seguros;0;0;0;0;0;0;0;2;0;0;2;;;;;;;14;5;15;4;38
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia de Redes e Serviços de Comunicação;8391;L1;Electrónica e Automação;0;0;0;0;0;0;0;0;1;1;2;;;;;;;6;3;3;3;15
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Administração Pública;9002;L1;Gestão e Administração;0;0;1;0;2;2;3;6;5;4;23;;;8;40;33;30;23;32;24;19;209
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Civil;9089;L1;Construção Civil e Engenharia Civil;0;3;4;1;0;4;6;5;3;8;34;;;155;157;87;44;39;42;38;26;588
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia do Ambiente;9099;L1;Tecnologia de Protecção do Ambiente;0;2;1;1;0;0;0;0;0;0;4;;;31;37;21;14;7;;;;110
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia e Gestão Industrial;9104;L1;Engenharia e Técnicas Afins - programas não classificados noutra área de formação;0;0;2;2;0;0;0;0;0;0;4;;;51;26;16;4;;;;;97
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Electrotécnica;9109;L1;Electricidade e Energia;0;1;0;1;1;0;7;4;6;7;27;;;88;117;60;32;40;39;29;33;438
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Informática;9119;L1;Electrónica e Automação;0;0;5;1;2;0;2;2;2;5;19;;;111;140;72;55;44;34;45;28;529
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Mecânica;9123;L1;Metalurgia e Metalomecânica;0;1;0;0;0;0;0;3;2;9;15;;;73;74;27;16;23;26;15;23;277
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Gestão;9147;L1;Gestão e Administração;0;3;7;2;3;6;8;4;10;11;54;;;110;118;78;66;70;43;56;60;601
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Marketing;9205;L1;Marketing e Publicidade;0;1;7;2;0;2;3;10;7;9;41;;;29;54;43;37;44;35;39;23;304
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Proteção Civil;9218;L1;Protecção de Pessoas e Bens;0;0;0;0;0;1;2;0;0;1;4;;;;;;15;26;24;5;2;72
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Solicitadoria;9242;L1;Direito;0;1;0;0;3;7;15;10;16;3;55;;;65;56;59;51;54;53;39;54;431
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Informática para a Saúde;9481;L1;Informática - programas não classificados noutra área de formação;0;0;0;1;0;1;0;0;1;5;8;;;;12;17;25;27;31;25;22;159
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Tecnologia dos Equipamentos de Saúde;9489;L1;Engenharia e Técnicas Afins - programas não classificados noutra área de formação;0;0;0;0;1;1;1;1;0;2;6;;;;16;39;17;31;22;26;9;160
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Contabilidade e Finanças;9627;L1;Contabilidade e Fiscalidade;0;0;0;0;0;1;5;2;8;11;27;;;;;;16;30;21;19;19;105
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia da Energia e do Ambiente;9648;L1;Electricidade e Energia;0;0;0;0;0;0;4;2;7;5;18;;;;;;;;34;33;27;94
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia da Energia e do Ambiente;9648;L1;Electricidade e Energia;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;34;33;27;94
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Biomecânica;9690;L1;Engenharia e Técnicas Afins - programas não classificados noutra área de formação;0;0;0;0;0;1;0;2;0;1;4;;;;21;27;28;28;15;16;5;140
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Automóvel;9741;L1;Construção e Reparação de Veículos a Motor;0;0;0;1;0;1;1;6;1;5;15;;;57;57;31;41;41;29;32;20;308
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Energia e Ambiente;9855;L1;Tecnologia de Protecção do Ambiente;0;0;0;0;1;0;0;0;0;0;1;;;;;;13;6;;;;19
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Electrónica -Telecomunicações;M234;M;Electrónica e Automação;0;0;0;0;1;0;0;0;0;0;1;;;;;;3;4;2;5;1;15
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Electrotécnica - Sistemas de Automação;M235;M;Electricidade e Energia;0;0;0;0;1;0;0;0;0;0;1;;;;;;4;;;;;4
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia de Concepção e Desenvolvimento de Produto;M236;M;Electrónica e Automação;0;0;0;0;0;0;2;0;0;0;2;;;;;;1;57;10;22;7;97
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia Informática - Computação Móvel;M238;M;Electrónica e Automação;0;0;0;0;0;0;1;0;0;0;1;;;;;;9;18;10;28;8;73
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Marketing Relacional;M266;M;Marketing e Publicidade;0;0;0;0;0;0;3;2;0;2;7;;;;;;;;10;11;8;29
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Engenharia da Energia e do Ambiente;M514;M;Electricidade e Energia;0;0;0;0;0;0;3;0;0;2;5;;;;;;;;16;24;5;45
Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;3102;Solicitadoria de Empresa;M656;M;Direito;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;4;5;9
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Artes Plásticas (Pintura e Escultura);0032;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design e Tecnologia para a Cerâmica;0149;B;Design;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Artes Plásticas;0884;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Artes Plásticas;1025;L;Belas-Artes;5;3;3;0;0;0;0;0;0;0;11;51;43;24;11;;;;;;;129
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Animação Cultural;1037;L;Artes do Espectáculo;3;1;0;0;0;0;0;0;0;0;4;;25;21;;;;;;;;46
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design;1152;L;Design;5;1;3;0;0;0;0;0;0;0;9;67;73;67;24;;;;;;;231
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design;1152;B;Design;2;0;0;0;0;0;0;0;0;0;2;89;96;81;;;;;;;;266
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Som e Imagem;1745;L;Áudio-Visuais e Produção dos Media;2;1;0;0;0;0;0;0;0;0;3;;19;18;;;;;;;;37
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Teatro;1782;L;Artes do Espectáculo;0;2;0;0;0;0;0;0;0;0;2;;;7;;;;;;;;7
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Tecnologias da Informação Empresarial;1785;B;Ciências Informáticas;0;0;0;0;0;0;0;0;0;0;0;26;1;1;1;;;;;;;29
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Tecnologias da Informação Empresarial;1785;L;Ciências Informáticas;2;0;1;0;0;0;0;0;0;0;3;28;19;3;1;;;;;;;51
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Teatro;6371;M;Artes do Espectáculo;0;0;0;0;0;1;0;0;0;0;1;;;;;;;3;;8;1;12
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design Gráfico;6416;M;Áudio-Visuais e Produção dos Media;0;0;0;0;0;0;0;0;1;1;2;;;;;;;;;;13;13
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design de Produto;6620;M;Design;0;0;0;0;0;0;0;1;1;1;3;;;;;;;;;2;12;14
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Artes Plásticas;6840;M;Belas-Artes;0;0;0;0;0;1;1;0;1;1;4;;;;;;8;10;14;5;9;46
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design de Produto - Cerâmica e Vidro;8525;L1;Design;0;0;0;0;0;0;0;0;2;2;4;;;;;;;;;;14;14
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Artes Plásticas;9007;L1;Belas-Artes;0;2;1;2;4;4;8;4;3;3;31;;;50;70;46;44;35;39;44;33;361
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design Industrial;9074;L1;Design;0;0;2;2;2;3;3;2;6;7;27;;;29;61;42;33;39;18;37;38;297
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Teatro;9243;L1;Artes do Espectáculo;0;1;1;1;4;1;3;2;2;0;15;;;9;22;15;18;14;17;16;15;126
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Gestão Cultural;9433;M;Sociologia e Outros Estudos;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;7;1;8
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Som e Imagem;9457;L1;Áudio-Visuais e Produção dos Media;0;2;2;3;4;5;7;5;9;21;58;;;19;63;36;50;68;40;43;38;357
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Animação Cultural;9466;L1;Artes do Espectáculo;0;1;2;1;0;0;0;0;0;0;4;;;17;35;25;2;;;;;79
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design de Ambientes;9723;L1;Design;0;0;0;0;2;2;5;3;6;7;25;;;;;;16;24;31;20;25;116
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design de Cerâmica e Vidro;9724;L1;Design;0;6;2;0;1;0;1;1;0;0;11;;;33;26;9;10;16;2;9;;105
Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;3103;Design Gráfico e Multimédia;9729;L1;Áudio-Visuais e Produção dos Media;0;7;3;3;4;8;13;12;10;32;92;;;92;99;59;74;77;63;63;55;582
Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);3104;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);3104;Educação de Infância;0625;L;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;1
Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);3104;Ensino Básico - 1.º Ciclo;0707;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);3104;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;1639;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;1
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Biologia Marinha e Biotecnologia;1035;L;Biologia e Bioquímica;3;0;0;0;0;0;0;0;0;0;3;8;31;;;;;;;;;39
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Engenharia Biológica e Alimentar;1231;L;Indústrias Alimentares;1;0;0;0;0;0;0;0;0;0;1;;16;;;;;;;;;16
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Gestão Turística e Hoteleira;1569;L;Gestão e Administração;4;0;0;0;0;0;0;0;0;0;4;10;37;;;;;;;;;47
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Turismo e Mar;1793;L;Turismo e Lazer;5;0;0;0;0;0;0;0;0;0;5;21;24;;;;;;;;;45
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Aquacultura;6997;M;Pescas;0;0;0;0;0;2;0;1;0;2;5;;;;;;;9;;7;8;24
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Gestão de Eventos;8514;L1;Gestão e Administração;0;0;0;0;0;0;0;4;2;0;6;;;;;;;;;17;9;26
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Biologia Marinha e Biotecnologia;9014;L1;Biologia e Bioquímica;0;2;1;1;5;1;3;5;2;0;20;;;67;32;38;48;42;30;36;26;319
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Engenharia Alimentar;9087;L1;Indústrias Alimentares;0;0;0;0;2;3;4;7;2;1;19;;;71;13;38;41;40;24;23;9;259
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Gestão Turística e Hoteleira;9178;L1;Gestão e Administração;0;1;6;3;3;4;6;3;6;9;41;;;53;43;44;39;42;32;30;29;312
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Marketing Turístico;9207;L1;Marketing e Publicidade;0;0;0;2;4;2;4;5;8;2;27;;;;14;24;30;28;22;20;18;156
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Proteção Civil;9218;L1;Protecção de Pessoas e Bens;0;0;0;1;0;0;0;0;0;0;1;;;19;25;26;;;;;;70
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Turismo;9254;L1;Turismo e Lazer;0;7;2;3;1;2;5;5;5;5;35;;;64;27;35;36;27;33;36;24;282
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Restauração e Catering;9484;L1;Hotelaria e Restauração;0;0;0;0;0;1;1;2;1;3;8;;;;;14;18;23;18;21;11;105
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Animação Turística;9848;L1;Turismo e Lazer;0;0;0;0;0;2;1;2;1;4;10;;;;;;12;12;14;12;17;67
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Gestão do Lazer e Turismo de Negócios;9922;L1;Gestão e Administração;0;0;0;0;0;0;3;0;0;0;3;;;;;;;16;23;;;39
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Biotecnologia dos Recursos Marinhos;M002;M;Biologia e Bioquímica;0;0;0;0;0;2;0;0;0;1;3;;;;;;;11;;4;2;17
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Marketing e Promoção Turística;M269;M;Marketing e Publicidade;0;0;0;0;0;0;2;1;1;2;6;;;;;;;;8;12;4;24
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Gestão da Qualidade e Segurança Alimentar;M273;M;Indústrias Alimentares;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;7;14;4;25
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Gestão e Direcção Hoteleira;M496;M;Gestão e Administração;0;0;0;0;0;0;0;1;1;4;6;;;;;;;;1;8;9;18
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Biotecnologia Aplicada;M510;M;Tecnologia dos Processos Químicos;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;6;6
Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Turismo e Ambiente;M534;M;Turismo e Lazer;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;2;2
Instituto Politécnico de Lisboa - Escola Superior de Dança;3111;Dança;0128;B;Artes do Espectáculo;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Lisboa - Escola Superior de Dança;3111;Dança;1082;L;Artes do Espectáculo;0;0;0;0;0;0;0;0;0;0;0;25;17;19;;;;;;;;61
Instituto Politécnico de Lisboa - Escola Superior de Dança;3111;Metodologias do Ensino da Dança;6791;M;Ciências da Educação;0;0;0;0;1;0;0;0;0;0;1;;;;;;6;7;;;;13
Instituto Politécnico de Lisboa - Escola Superior de Dança;3111;Dança;9068;L1;Artes do Espectáculo;0;1;1;1;1;1;2;1;1;2;11;;;34;41;27;42;25;28;37;40;274
Instituto Politécnico de Lisboa - Escola Superior de Dança;3111;Ensino de Dança;M545;M;Formação de Professores e Formadores de Áreas Tecnológicas;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;14;16;30
Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;3112;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;3112;Educação de Infância;0625;L;Formação de Educadores de Infância;2;2;1;2;8;2;0;0;0;0;17;41;51;56;63;71;91;2;;;;375
Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;3112;Professores do Ensino Básico, variante de Português e Inglês;0676;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
