CodigoFaculdade;NomeFaculdade;CodigoCurso;NomeCurso;Grau;TotalDesempregados;TotalDiplomados
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9399;Biotecnologia;Mestrado;1;59
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9405;Conservação e Restauro;Mestrado;8;45
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9425;Engenharia Geológica (Geotecnia);Mestrado;1;11
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9437;Matemática e Aplicações;Mestrado;1;3
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9445;Tecnologia e Segurança Alimentar;Mestrado;1;31
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9508;Engenharia do Ambiente;Mestrado;17;144
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9509;Engenharia e Gestão Industrial;Mestrado;1;35
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9579;Ciências de Engenharia Mecânica;Licenciatura;2;63
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9593;Ciências de Engenharia Biomédica;Licenciatura;2;114
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9595;Ciências de Engenharia do Ambiente;Licenciatura;6;177
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9596;Ciências de Engenharia e Gestão Industrial;Licenciatura;2;60
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9597;Ciências de Engenharia Electrotécnica e de Computadores;Licenciatura;1;193
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9598;Ciências de Engenharia Física;Licenciatura;2;23
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9599;Ciências de Engenharia Química e Bioquímica;Licenciatura;1;69
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;9704;Ciências da Engenharia Civil;Licenciatura;2;71
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;M375;Engenharia Civil - Estruturas e Geotecnia;Mestrado;1;29
0903;Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia;M376;Engenharia Civil - Reabilitação de Edifícios;Mestrado;2;16
0904;Universidade Nova de Lisboa - Faculdade de Economia;0156;Economia;Licenciatura;13;884
0904;Universidade Nova de Lisboa - Faculdade de Economia;0416;Gestão;Licenciatura;14;481
0904;Universidade Nova de Lisboa - Faculdade de Economia;4480;Gestão de Empresas;Mestrado;3;70
0904;Universidade Nova de Lisboa - Faculdade de Economia;9081;Economia;Licenciatura;8;756
0904;Universidade Nova de Lisboa - Faculdade de Economia;9147;Gestão;Licenciatura;6;825
0904;Universidade Nova de Lisboa - Faculdade de Economia;9294;Finanças;Mestrado;3;128
0904;Universidade Nova de Lisboa - Faculdade de Economia;9295;Gestão;Mestrado;1;257
0906;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;0355;Estatística e Gestão de Informação (licenciatura terminal);Licenciatura;8;204
0906;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;0642;Estatística e Gestão de Informação;Licenciatura;1;32
0906;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;1501;Gestão de Informação;Licenciatura;1;79
0906;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;4161;Ciência e Sistemas de Informação Geográfica;Mestrado;1;24
0906;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;4281;Estatística e Gestão de Informação;Mestrado;2;115
0906;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;9155;Gestão de Informação;Licenciatura;5;165
0906;Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação;9375;Estatística e Gestão de Informação;Mestrado;2;72
0911;Universidade Nova de Lisboa - Faculdade de Direito;0153;Direito;Licenciatura;8;559
0911;Universidade Nova de Lisboa - Faculdade de Direito;9078;Direito;Licenciatura;3;237
0911;Universidade Nova de Lisboa - Faculdade de Direito;9279;Direito;Mestrado;2;66
0911;Universidade Nova de Lisboa - Faculdade de Direito;M317;Direito e Segurança;Mestrado;1;18
1000;Universidade do Minho;0003;Administração Pública;Licenciatura;42;432
1000;Universidade do Minho;0022;Arquitectura;Licenciatura;26;263
1000;Universidade do Minho;0054;Biologia e Geologia (Ensino de);Licenciatura;46;294
1000;Universidade do Minho;0071;Arqueologia;Licenciatura;9;49
1000;Universidade do Minho;0112;Comunicação Social;Licenciatura;46;489
1000;Universidade do Minho;0133;Biologia Aplicada;Licenciatura;17;304
1000;Universidade do Minho;0153;Direito;Licenciatura;53;808
1000;Universidade do Minho;0156;Economia;Licenciatura;34;503
1000;Universidade do Minho;0165;Educação;Licenciatura;64;458
1000;Universidade do Minho;0224;Engenharia Biológica;Licenciatura;21;285
1000;Universidade do Minho;0233;Engenharia Civil;Licenciatura;74;1062
1000;Universidade do Minho;0242;Engenharia Electrónica Industrial;Licenciatura;2;194
1000;Universidade do Minho;0290;Engenharia e Gestão Industrial;Licenciatura;14;181
1000;Universidade do Minho;0302;Engenharia de Materiais;Licenciatura;8;85
1000;Universidade do Minho;0304;Engenharia Mecânica;Licenciatura;21;388
1000;Universidade do Minho;0324;Engenharia de Polímeros;Licenciatura;16;183
1000;Universidade do Minho;0326;Engenharia de Produção;Licenciatura;1;88
1000;Universidade do Minho;0340;Engenharia de Sistemas e Informática;Licenciatura;16;633
1000;Universidade do Minho;0344;Engenharia Têxtil;Licenciatura;15;199
1000;Universidade do Minho;0346;Engenharia do Vestuário;Licenciatura;10;76
1000;Universidade do Minho;0374;Física;Licenciatura;4;39
1000;Universidade do Minho;0377;Física Aplicada;Licenciatura;1;49
1000;Universidade do Minho;0383;Física e Química (Ensino de);Licenciatura;35;376
1000;Universidade do Minho;0399;Estudos Portugueses e Franceses;Licenciatura;1;8
1000;Universidade do Minho;0405;Geologia;Licenciatura;7;63
1000;Universidade do Minho;0416;Gestão;Licenciatura;44;467
1000;Universidade do Minho;0441;Gestão de Empresas;Licenciatura;10;163
1000;Universidade do Minho;0453;História;Licenciatura;16;103
1000;Universidade do Minho;0454;História (Ensino de);Licenciatura;31;158
1000;Universidade do Minho;0459;História, variante de Arqueologia;Licenciatura;6;76
1000;Universidade do Minho;0462;História e Ciências Sociais (ensino de);Licenciatura;1;2
1000;Universidade do Minho;0491;Informática de Gestão;Licenciatura;40;611
1000;Universidade do Minho;0494;Inglês e Alemão (Ensino de);Licenciatura;21;218
1000;Universidade do Minho;0515;Geografia e Planeamento;Licenciatura;45;355
1000;Universidade do Minho;0559;Matemática;Licenciatura;14;74
1000;Universidade do Minho;0560;Matemática (Ensino de);Licenciatura;42;443
1000;Universidade do Minho;0565;Matemática Aplicada;Licenciatura;1;34
1000;Universidade do Minho;0571;Matemática e Ciências da Computação;Licenciatura;14;225
1000;Universidade do Minho;0588;Línguas Estrangeiras Aplicadas;Licenciatura;16;255
1000;Universidade do Minho;0625;Educação de Infância;Licenciatura;51;437
1000;Universidade do Minho;0628;Português (Ensino de);Licenciatura;40;345
1000;Universidade do Minho;0629;Português e Alemão (Ensino de);Licenciatura;11;97
1000;Universidade do Minho;0630;Português e Francês (Ensino de);Licenciatura;27;206
1000;Universidade do Minho;0633;Português e Inglês (Ensino de);Licenciatura;20;292
1000;Universidade do Minho;0659;Optometria e Ciências da Visão;Licenciatura;16;334
1000;Universidade do Minho;0695;Psicologia;Licenciatura;62;712
1000;Universidade do Minho;0705;Química;Licenciatura;13;156
1000;Universidade do Minho;0707;Ensino Básico - 1.º Ciclo;Licenciatura;52;404
1000;Universidade do Minho;0711;Química Aplicada;Licenciatura;8;132
1000;Universidade do Minho;0732;Relações Internacionais;Licenciatura;60;663
1000;Universidade do Minho;0759;Sociologia;Licenciatura;56;405
1000;Universidade do Minho;0761;Sociologia das Organizações;Licenciatura;13;102
1000;Universidade do Minho;0867;Estudos Portugueses;Licenciatura;4;20
1000;Universidade do Minho;0929;Química, ramo de Controlo de Qualidade de Matérias Plásticas;Licenciatura;1;38
1000;Universidade do Minho;0930;Química, ramo de Controlo de Qualidade de Materiais Têxteis;Licenciatura;6;42
1000;Universidade do Minho;1238;Engenharia Electrónica Industrial e Computadores;Licenciatura;7;123
1000;Universidade do Minho;1354;Estudos Orientais;Licenciatura;2;16
1000;Universidade do Minho;1666;Negócios Internacionais;Licenciatura;3;32
1000;Universidade do Minho;2855;Educadores de Infância;Licenciatura;5;101
1000;Universidade do Minho;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;10;212
1000;Universidade do Minho;4052;Ciências do Ambiente;Mestrado;2;76
1000;Universidade do Minho;4076;Ciências da Comunicação;Mestrado;8;39
1000;Universidade do Minho;4116;Contabilidade e Administração;Mestrado;1;50
1000;Universidade do Minho;4137;Design e Marketing;Mestrado;1;87
1000;Universidade do Minho;4156;Economia;Mestrado;3;15
1000;Universidade do Minho;4186;Educação;Mestrado;11;674
1000;Universidade do Minho;4192;Engenharia Civil;Mestrado;2;80
1000;Universidade do Minho;4203;Engenharia de Polímeros;Mestrado;2;19
1000;Universidade do Minho;4206;Engenharia Industrial;Mestrado;1;33
1000;Universidade do Minho;4246;Engenharia de Materiais;Mestrado;2;5
1000;Universidade do Minho;4302;Estudos da Criança;Mestrado;1;217
1000;Universidade do Minho;4327;Estudos Luso-Alemães;Mestrado;1;12
1000;Universidade do Minho;4348;Filosofia;Mestrado;1;41
1000;Universidade do Minho;4361;Biologia do Stress em Plantas;Mestrado;1;7
1000;Universidade do Minho;4428;Genética Molecular;Mestrado;2;30
1000;Universidade do Minho;4480;Gestão de Empresas;Mestrado;2;39
1000;Universidade do Minho;4515;História das Instituições e Cultura Moderna e Contemporânea;Mestrado;1;21
1000;Universidade do Minho;4564;Informática;Mestrado;2;70
1000;Universidade do Minho;4756;Psicologia;Mestrado;8;156
1000;Universidade do Minho;4781;Química Têxtil;Mestrado;2;23
1000;Universidade do Minho;4846;Sociologia;Mestrado;4;48
1000;Universidade do Minho;4851;Sociologia da Infância;Mestrado;2;39
1000;Universidade do Minho;4857;Tecnologia do Ambiente;Mestrado;1;38
1000;Universidade do Minho;4867;Tecnologias de Fabricação;Mestrado;1;7
1000;Universidade do Minho;4879;Teoria da Literatura e Literatura Portuguesa;Mestrado;1;38
1000;Universidade do Minho;5092;Ciência e Tecnologia dos Materiais;Doutoramento;1;12
1000;Universidade do Minho;5100;Ciências;Doutoramento;1;111
1000;Universidade do Minho;5157;Ciências da Saúde;Doutoramento;1;29
1000;Universidade do Minho;5244;Educação;Doutoramento;1;86
1000;Universidade do Minho;6131;Genética Molecular;Mestrado;1;34
1000;Universidade do Minho;6285;Direito Judiciário (Direitos Processuais e Organização Judiciária);Mestrado;1;10
1000;Universidade do Minho;6307;Geografia;Mestrado;1;3
1000;Universidade do Minho;6531;Património Geológico e Geoconservação;Mestrado;1;10
1000;Universidade do Minho;6686;Sistemas de Informação;Mestrado;1;2
1000;Universidade do Minho;6882;Engenharia e Gestão de Sistemas de Informação;Mestrado;1;9
1000;Universidade do Minho;8017;Tecnologias e Sistemas de Informação (regime pós-laboral);Licenciatura;1;8
1000;Universidade do Minho;8090;Engenharia Têxtil (regime pós-laboral);Mestrado;1;8
1000;Universidade do Minho;8183;Geografia e Planeamento;Licenciatura;4;49
1000;Universidade do Minho;8184;Optometria e Ciências da Visão;Licenciatura;11;122
1000;Universidade do Minho;9002;Administração Pública;Licenciatura;13;197
1000;Universidade do Minho;9006;Arqueologia;Licenciatura;1;61
1000;Universidade do Minho;9015;Bioquímica;Licenciatura;1;25
1000;Universidade do Minho;9023;Ciências da Comunicação;Licenciatura;24;365
1000;Universidade do Minho;9047;Ciências Psicológicas;Licenciatura;6;430
1000;Universidade do Minho;9078;Direito;Licenciatura;11;294
1000;Universidade do Minho;9081;Economia;Licenciatura;9;244
1000;Universidade do Minho;9119;Engenharia Informática;Licenciatura;7;460
1000;Universidade do Minho;9138;Estudos Portugueses e Lusófonos;Licenciatura;5;62
1000;Universidade do Minho;9139;Filosofia;Licenciatura;4;41
1000;Universidade do Minho;9141;Física;Licenciatura;1;16
1000;Universidade do Minho;9143;Geografia;Licenciatura;2;57
1000;Universidade do Minho;9147;Gestão;Licenciatura;21;298
1000;Universidade do Minho;9181;História;Licenciatura;3;82
1000;Universidade do Minho;9192;Línguas Aplicadas;Licenciatura;7;58
1000;Universidade do Minho;9193;Línguas e Culturas Orientais;Licenciatura;1;26
1000;Universidade do Minho;9195;Línguas e Literaturas Europeias;Licenciatura;5;98
1000;Universidade do Minho;9209;Matemática;Licenciatura;1;31
1000;Universidade do Minho;9223;Química;Licenciatura;11;61
1000;Universidade do Minho;9229;Relações Internacionais;Licenciatura;24;283
1000;Universidade do Minho;9240;Sociologia;Licenciatura;25;277
1000;Universidade do Minho;9251;Tecnologias e Sistemas de Informação;Licenciatura;15;262
1000;Universidade do Minho;9257;Arquitectura;Mestrado;5;62
1000;Universidade do Minho;9272;Ciências da Comunicação;Mestrado;7;107
1000;Universidade do Minho;9281;Educação;Mestrado;4;50
1000;Universidade do Minho;9329;Relações Internacionais;Mestrado;1;5
1000;Universidade do Minho;9333;Sociologia;Mestrado;1;27
1000;Universidade do Minho;9353;Educação;Licenciatura;13;215
1000;Universidade do Minho;9358;Engenharia Biológica;Mestrado;27;185
1000;Universidade do Minho;9359;Engenharia Biomédica;Mestrado;7;152
1000;Universidade do Minho;9360;Engenharia Civil;Mestrado;14;116
1000;Universidade do Minho;9362;Engenharia de Comunicações;Mestrado;1;12
1000;Universidade do Minho;9363;Engenharia de Materiais;Mestrado;3;34
1000;Universidade do Minho;9364;Engenharia de Polímeros;Mestrado;2;43
1000;Universidade do Minho;9366;Engenharia Electrónica Industrial e Computadores;Mestrado;4;133
1000;Universidade do Minho;9369;Engenharia Mecânica;Mestrado;4;103
1000;Universidade do Minho;9371;Engenharia Têxtil;Mestrado;1;23
1000;Universidade do Minho;9397;Ciências da Computação;Licenciatura;2;151
1000;Universidade do Minho;9499;Design e Marketing de Moda;Licenciatura;7;66
1000;Universidade do Minho;9509;Engenharia e Gestão Industrial;Mestrado;5;122
1000;Universidade do Minho;9555;Psicologia;Mestrado;16;285
1000;Universidade do Minho;9588;Ciências de Engenharia - ramo de Electrónica;Licenciatura;7;253
1000;Universidade do Minho;9589;Ciências de Engenharia - ramo de Materiais;Licenciatura;1;54
1000;Universidade do Minho;9590;Ciências de Engenharia - ramo de Polímeros;Licenciatura;1;76
1000;Universidade do Minho;9591;Ciências de Engenharia - ramo Têxtil;Licenciatura;5;60
1000;Universidade do Minho;9592;Ciências de Engenharia Biológica;Licenciatura;7;254
1000;Universidade do Minho;9593;Ciências de Engenharia Biomédica;Licenciatura;1;253
1000;Universidade do Minho;9594;Ciências de Engenharia de Comunicações;Licenciatura;2;29
1000;Universidade do Minho;9596;Ciências de Engenharia e Gestão Industrial;Licenciatura;2;216
1000;Universidade do Minho;9610;Cultura e Ciências Arquitectónicas;Licenciatura;2;196
1000;Universidade do Minho;9688;Biologia Aplicada;Licenciatura;7;118
1000;Universidade do Minho;9689;Biologia-Geologia;Licenciatura;4;55
1000;Universidade do Minho;9785;Negócios Internacionais;Licenciatura;6;45
1000;Universidade do Minho;9853;Educação Básica;Licenciatura;2;61
1101;Universidade do Porto - Faculdade de Ciências da Nutrição e da Alimentação;0097;Ciências da Nutrição;Licenciatura;17;375
1101;Universidade do Porto - Faculdade de Ciências da Nutrição e da Alimentação;6199;Nutrição Clínica;Mestrado;1;8
1101;Universidade do Porto - Faculdade de Ciências da Nutrição e da Alimentação;9554;Ciências da Nutrição;Licenciatura;14;192
1102;Universidade do Porto - Faculdade de Arquitectura;0022;Arquitectura;Licenciatura;80;859
1102;Universidade do Porto - Faculdade de Arquitectura;4597;Metodologias de Intervenção no Património Arquitectónico;Mestrado;1;22
1102;Universidade do Porto - Faculdade de Arquitectura;4719;Planeamento e Projecto do Ambiente Urbano;Mestrado;2;35
1102;Universidade do Porto - Faculdade de Arquitectura;5030;Arquitectura;Doutoramento;1;20
1102;Universidade do Porto - Faculdade de Arquitectura;9257;Arquitectura;Mestrado;11;220
