UO;UO_Nome;Curso;Curso_Nome;Grupo_Grau;Grupo_Grau_Nome;CNAEF_1D;CNAEF_1D_Nome;CNAEF_2D;CNAEF_2D_Nome;CNAEF_3D;CNAEF_3D_Nome;A1984_2004_TD_PE_6M;A2005_TD_PE_6M;A2006_TD_PE_6M;A2007_TD_PE_6M;A2008_TD_PE_6M;A2009_TD_PE_6M;A2010_TD_PE_6M;A2011_TD_PE_6M;A2012_TD_PE_6M;A2013_TD_PE_6M;A2014_TD_PE_6M;A2015_TD_PE_6M;A1984_2004_TD_PE_6_12M;A2005_TD_PE_6_12M;A2006_TD_PE_6_12M;A2007_TD_PE_6_12M;A2008_TD_PE_6_12M;A2009_TD_PE_6_12M;A2010_TD_PE_6_12M;A2011_TD_PE_6_12M;A2012_TD_PE_6_12M;A2013_TD_PE_6_12M;A2014_TD_PE_6_12M;A2015_TD_PE_6_12M;A1984_2004_TD_PE_12M;A2005_TD_PE_12M;A2006_TD_PE_12M;A2007_TD_PE_12M;A2008_TD_PE_12M;A2009_TD_PE_12M;A2010_TD_PE_12M;A2011_TD_PE_12M;A2012_TD_PE_12M;A2013_TD_PE_12M;A2014_TD_PE_12M;A2015_TD_PE_12M;A1984_2004_TD_NE_6M;A2005_TD_NE_6M;A2006_TD_NE_6M;A2007_TD_NE_6M;A2008_TD_NE_6M;A2009_TD_NE_6M;A2010_TD_NE_6M;A2011_TD_NE_6M;A2012_TD_NE_6M;A2013_TD_NE_6M;A2014_TD_NE_6M;A2015_TD_NE_6M;A1984_2004_TD_NE_6_12M;A2005_TD_NE_6_12M;A2006_TD_NE_6_12M;A2007_TD_NE_6_12M;A2008_TD_NE_6_12M;A2009_TD_NE_6_12M;A2010_TD_NE_6_12M;A2011_TD_NE_6_12M;A2012_TD_NE_6_12M;A2013_TD_NE_6_12M;A2014_TD_NE_6_12M;A2015_TD_NE_6_12M;A1984_2004_TD_NE_12M;A2005_TD_NE_12M;A2006_TD_NE_12M;A2007_TD_NE_12M;A2008_TD_NE_12M;A2009_TD_NE_12M;A2010_TD_NE_12M;A2011_TD_NE_12M;A2012_TD_NE_12M;A2013_TD_NE_12M;A2014_TD_NE_12M;A2015_TD_NE_12M;Dip_1984_2004;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;Dip_2014;A1984_2004_Total;A2005_Total;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A2015_Total;A1984_2015_TOTAL
4068;Escola Superior de Artes Decorativas;9380;Conservação e Restauro;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;215;Artesanato;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;18;14;0;0;0;0;0;0;0;0;0;4;3;2;9
4068;Escola Superior de Artes Decorativas;9666;Artes Decorativas;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;211;Belas-Artes;;;;;;;;;;;2;1;;;;;;;;;;1;;;;;;;1;;;1;;;;;;;;;1;2;;1;2;2;;;;;;;;;1;;;;;;;;;;1;1;2;2;2;1;1;;;;;;57;29;24;31;32;12;9;0;0;0;0;3;3;3;4;4;4;3;1;25
4069;Escola Superior de Artes e Design;0029;Artes;B;Bacharelato;200;Artes e Humanidades;210;Artes;211;Belas-Artes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4069;Escola Superior de Artes e Design;0140;Design;B;Bacharelato;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;10;;;;;;;;;;;;18;;;;;;;;;;;;727;;;;;;;;;;;37;0;0;0;0;0;0;0;0;0;0;0;37
4069;Escola Superior de Artes e Design;1006;Artes;L;Licenciatura;200;Artes e Humanidades;210;Artes;211;Belas-Artes;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;;1;1;1;;;;;;;;1;;;;;;;;;;;1;1;1;;2;1;;;;;;;26;7;7;9;30;24;;;;;;2;3;1;1;4;2;0;0;0;0;0;0;13
4069;Escola Superior de Artes e Design;1152;Design;L;Licenciatura;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;2;;;;;;;;42;7;6;7;2;6;;;;;;;15;4;4;5;4;4;;;;;;;52;5;10;9;10;4;;;;;;;727;102;129;114;131;121;;;;;;109;17;21;22;18;15;0;0;0;0;0;0;202
4069;Escola Superior de Artes e Design;1152;Design;B;Bacharelato;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;1;;;;;;;;;;;;1;;;;;;;;;;7;2;;;;;;;;;;;791;138;116;116;128;;;;;;;11;2;2;0;0;0;0;0;0;0;0;0;15
4069;Escola Superior de Artes e Design;2163;Design;L;Licenciatura;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;7;;;;;;;;;;;;30;;;;;;;;;;;;472;;;;;;;;;;;51;0;0;0;0;0;0;0;0;0;0;0;51
4069;Escola Superior de Artes e Design;2164;Design Industrial;L;Licenciatura;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;1;;;;;;;;;;;;4;;;;;;;;;;;;125;;;;;;;;;;;11;0;0;0;0;0;0;0;0;0;0;0;11
4069;Escola Superior de Artes e Design;9069;Design;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;1;2;3;6;12;32;;;;;;;2;2;2;1;2;;;;;;;;2;2;3;5;5;;;;;;;5;12;6;5;8;10;13;;;;;;4;3;5;5;2;3;1;;;;;;6;7;8;12;12;6;1;;;;;;113;140;120;134;139;148;0;0;0;0;0;15;27;25;30;34;38;47;216
4069;Escola Superior de Artes e Design;9277;Design;M;Mestrado;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;1;2;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;2;;2;2;;;;;;;;;3;;1;1;1;;;;;;;;1;;3;;1;;;;;;;;23;23;27;17;24;0;0;0;0;0;0;6;1;6;3;4;2;22
4069;Escola Superior de Artes e Design;9679;Artes;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;211;Belas-Artes;;;;;;;;;;;1;3;;;;;;;;1;1;;3;;;;;;;;;1;;3;2;;;;;;;2;2;;2;1;1;3;;;;;;;1;;;1;;;;;;;;;;;3;1;;;;;;;;29;20;39;40;28;28;0;0;0;0;0;2;3;2;6;6;7;6;32
4074;Escola Superior de Educação Almeida Garrett;0625;Educação de Infância;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;2;2;;;;;;;;;3;1;;;;;;;;;;;1;;1;1;;;;;;;;;89;44;29;21;27;;;;;;;8;5;3;3;0;0;0;0;0;0;0;0;19
4074;Escola Superior de Educação Almeida Garrett;0707;Ensino Básico - 1.º Ciclo;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;;;;;;;;105;40;14;15;8;;;;;;;3;0;0;0;3;0;0;0;0;0;0;0;6
4074;Escola Superior de Educação Almeida Garrett;1638;Professores do 2.º Ciclo do Ensino Básico, variante de Educação Física;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;413;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4074;Escola Superior de Educação Almeida Garrett;1641;Professores do 2.º Ciclo Ens. Básico, var Matemática e Ciências da Natureza;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;172;7;1;;;;;;;;;7;0;1;0;0;0;0;0;0;0;0;0;8
4074;Escola Superior de Educação Almeida Garrett;1644;Professores do 2.º C. do Ensino Básico, v. Português, História e C. Sociais;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;301;1;6;12;7;;;;;;;1;1;1;2;0;0;0;0;0;0;0;0;5
4074;Escola Superior de Educação Almeida Garrett;2855;Educadores de Infância;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;400;28;9;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;2
4074;Escola Superior de Educação Almeida Garrett;2857;Professores do 1.º Ciclo do Ensino Básico;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479;34;;;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;1
4074;Escola Superior de Educação Almeida Garrett;6031;Ciências da Educação;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;86;94;38;56;0;0;0;0;0;0;0;3;1;0;1;0;5
4074;Escola Superior de Educação Almeida Garrett;6914;Educação Pré-Escolar;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;;;;;;;;;;;;;;;;;;;;1;;1;;2;;;;;;;;5;16;5;7;20;0;0;0;0;0;0;1;0;3;1;3;0;8
4074;Escola Superior de Educação Almeida Garrett;6915;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;18;11;7;11;0;0;0;0;0;0;0;0;1;0;2;3;6
4074;Escola Superior de Educação Almeida Garrett;9084;Educação Social;L1;Licenciatura 1.º Ciclo;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;3;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1
4074;Escola Superior de Educação Almeida Garrett;9853;Educação Básica;L1;Licenciatura 1.º Ciclo;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;16;43;29;14;5;33;31;0;0;0;0;0;0;0;0;0;1;2;2;5
4076;Escola Superior de Educação de Fafe;0182;Educadores de Infância;B;Bacharelato;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;;;;;;;;;3;;;;;;;;;;;;387;;;;;;;;;;;7;0;0;0;0;0;0;0;0;0;0;0;7
4076;Escola Superior de Educação de Fafe;0625;Educação de Infância;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;13;3;1;2;1;1;;;;;;;6;2;1;;;;;;;;;;19;3;4;2;1;1;;;;;;;261;66;48;51;38;36;;;;;;39;8;6;4;2;2;0;0;0;0;0;0;61
4076;Escola Superior de Educação de Fafe;0692;Prof. Ensino Básico - 2.º c., v. Matemática e Ciências da Natureza;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4076;Escola Superior de Educação de Fafe;0707;Ensino Básico - 1.º Ciclo;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;3;2;2;;1;2;;;;;;;2;1;2;;;;;;;;;;;;2;3;;3;;;;;;;69;43;30;33;21;18;;;;;;5;3;6;4;1;5;0;0;0;0;0;0;24
4076;Escola Superior de Educação de Fafe;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;2;;;1;;2;;;;;;;1;;;;;2;;;;;;;1;2;;;;3;;;;;;;88;7;5;17;17;14;;;;;;4;2;0;1;0;8;0;0;0;0;0;0;15
4076;Escola Superior de Educação de Fafe;1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;1;;;1;;;;;;;1;;;1;;1;;;;;;;3;2;1;1;1;;;;;;;;214;30;17;13;10;11;;;;;;13;2;2;2;1;2;0;0;0;0;0;0;22
4076;Escola Superior de Educação de Fafe;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;1;;;;;;;;10;;;;;1;;;;;;;144;9;8;8;7;6;;;;;;17;0;0;0;1;1;0;0;0;0;0;0;19
4076;Escola Superior de Educação de Fafe;2166;Desenvolvimento Pessoal e Social e Educação Cívica;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;137;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4076;Escola Superior de Educação de Fafe;2855;Educadores de Infância;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;;;;;395;79;48;22;5;;;;;;;7;0;0;0;2;0;0;0;0;0;0;0;9
4076;Escola Superior de Educação de Fafe;2857;Professores do 1.º Ciclo do Ensino Básico;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;276;59;60;57;12;;;;;;;1;0;0;1;0;0;0;0;0;0;0;0;2
4076;Escola Superior de Educação de Fafe;2878;Administração Escolar e Administração Educacional;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;124;14;12;9;42;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4076;Escola Superior de Educação de Fafe;2892;Orientação Educativa;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;258;37;29;14;53;42;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4076;Escola Superior de Educação de Fafe;2894;Supervisão Pedagógica e Formação de Formadores;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;257;24;2;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4076;Escola Superior de Educação de Fafe;6914;Educação Pré-Escolar;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;13;;5;;0;0;0;0;0;0;0;1;0;2;0;0;3
4076;Escola Superior de Educação de Fafe;6915;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;3;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;0;8;8
4076;Escola Superior de Educação de Fafe;6924;Ensino do 1.º Ciclo do Ensino Básico;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;9;;0;0;0;0;0;0;0;0;0;2;0;0;2
4076;Escola Superior de Educação de Fafe;9473;Educação Social Gerontológica;L1;Licenciatura 1.º Ciclo;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;4;4
4076;Escola Superior de Educação de Fafe;9625;Educação Sénior;L1;Licenciatura 1.º Ciclo;100;Educação;760;Serviços Sociais;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;10;12;;;;0;0;0;0;0;0;0;3;0;0;0;0;3
4076;Escola Superior de Educação de Fafe;9625;Educação Sénior;L1;Licenciatura 1.º Ciclo;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;10;12;;;;0;0;0;0;0;0;1;2;0;0;0;0;3
4076;Escola Superior de Educação de Fafe;9736;Educação Física e Desporto;L1;Licenciatura 1.º Ciclo;800;Serviços;140;Formação de Professores/Formadores e Ciências da Educação;813;Desporto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;3;37;33;0;0;0;0;0;0;0;0;0;0;1;0;1
4076;Escola Superior de Educação de Fafe;9736;Educação Física e Desporto;L1;Licenciatura 1.º Ciclo;800;Serviços;810;Serviços Pessoais;813;Desporto;;;;;;;;2;;;1;6;;;;;;;;;;;1;;;;;;;;;1;1;2;3;;;;;;;;;;;2;;1;;;;;;;;1;;;;;;;;;;;;;2;3;;1;;;;;;;;61;3;37;33;0;0;0;0;0;0;0;4;3;7;5;8;27
4076;Escola Superior de Educação de Fafe;9853;Educação Básica;L1;Licenciatura 1.º Ciclo;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;47;19;34;3;;0;0;0;0;0;0;12;0;1;0;0;0;13
4076;Escola Superior de Educação de Fafe;9880;Educação Visual e Tecnológica;L1;Licenciatura 1.º Ciclo;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;146;Formação de Professores e Formadores de Áreas Tecnológicas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;0;0;0;0;0;0;0;1;0;0;0;0;1
4077;Escola Superior de Educação Jean Piaget de Almada;0014;Animadores Socioculturais;B;Bacharelato;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;114;23;28;2;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;1
4077;Escola Superior de Educação Jean Piaget de Almada;0148;Design e Gestão da Produção de Material Pedagógico;B;Bacharelato;200;Artes e Humanidades;210;Artes;214;Design;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;6;;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;0;2
4077;Escola Superior de Educação Jean Piaget de Almada;0182;Educadores de Infância;B;Bacharelato;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;6;;;;;;;;;;;;17;;;;;;;;;;;;919;3;;2;;;;;;;;29;0;0;0;0;0;0;0;0;0;0;0;29
4077;Escola Superior de Educação Jean Piaget de Almada;0184;Educadores Sócio-Profissionais;B;Bacharelato;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122;13;11;1;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;1
4077;Escola Superior de Educação Jean Piaget de Almada;0599;Nutrição Humana, Social e Escolar;B;Bacharelato;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;1;;;;;;;;;2;;;;;;;;;;;;114;6;11;2;;;;;;;;4;0;0;1;0;0;0;0;0;0;0;0;5
4077;Escola Superior de Educação Jean Piaget de Almada;0625;Educação de Infância;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;7;2;3;1;2;2;2;;;;;4;;1;;1;;2;2;;;;;21;3;2;3;;3;1;2;;;;;350;126;65;58;55;58;82;49;;;;40;10;5;6;2;5;5;6;0;0;0;0;79
4077;Escola Superior de Educação Jean Piaget de Almada;0655;Professores do Ensino Básico (1.º ciclo);B;Bacharelato;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;710;;;1;;;;;;;;3;0;0;0;0;0;0;0;0;0;0;0;3
4077;Escola Superior de Educação Jean Piaget de Almada;0707;Ensino Básico - 1.º Ciclo;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;3;;1;1;;2;1;;;;;1;1;1;1;1;;;;;;;;7;1;1;1;2;;;;;;;;581;76;49;25;22;16;17;10;;;;27;5;2;3;4;0;2;1;0;0;0;0;44
4077;Escola Superior de Educação Jean Piaget de Almada;1045;Animação Sociocultural;L;Licenciatura;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;9;15;21;21;12;;;;;;;1;0;1;1;1;0;0;0;0;0;0;0;4
4077;Escola Superior de Educação Jean Piaget de Almada;1174;Educação Sócio-Profissional;L;Licenciatura;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;31;16;8;15;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;1
4077;Escola Superior de Educação Jean Piaget de Almada;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;1;;;;;;;1;;;1;;1;;;;;2;1;;1;1;1;;2;;;;;243;16;14;10;16;7;3;6;;;;9;1;1;1;1;2;0;4;0;0;0;0;19
4077;Escola Superior de Educação Jean Piaget de Almada;1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;L;Licenciatura;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;46;4;9;9;4;3;6;2;;;;1;0;0;0;0;0;2;0;0;0;0;0;3
