CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;CodigoArea;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;TotalDesempregados;TotalDiplomados
4010;Escola Superior Artística do Porto;9802;Teatro - Interpretação e Encenação;Licenciatura;212;1;;;;;;1;10
4011;Escola Superior Artística do Porto (Guimarães);0131;Desenho;Bacharelato;211;;;;;1;1;2;133
4011;Escola Superior Artística do Porto (Guimarães);0620;Pintura;Bacharelato;211;;;;1;;;1;50
4011;Escola Superior Artística do Porto (Guimarães);9319;Artes/BD/Ilustração;Licenciatura;213;2;;;2;;;4;10
4011;Escola Superior Artística do Porto (Guimarães);9450;Artes/Desenho;Licenciatura;211;;;;3;1;3;7;39
4011;Escola Superior Artística do Porto (Guimarães);9451;Artes/Grafismo Multimédia;Licenciatura;213;;;;2;;;2;11
4020;Escola Superior de Actividades Imobiliárias;0215;Gestão Imobiliária;Licenciatura;341;;;;7;1;5;13;86
4020;Escola Superior de Actividades Imobiliárias;9174;Gestão Imobiliária;Licenciatura;341;;;;1;1;1;3;132
4025;Escola Superior Gallaecia;1005;Arquitectura e Urbanismo;Licenciatura;581;2;1;;1;1;;5;164
4025;Escola Superior Gallaecia;8247;Estudos Superiores de Arquitectura;Licenciatura;581;;;;;;1;1;45
4025;Escola Superior Gallaecia;9069;Design;Licenciatura;214;;;;1;;;1;13
4025;Escola Superior Gallaecia;9080;Ecologia e Paisagismo;Licenciatura;422;;;;;1;1;2;1
4030;Universidade Moderna de Lisboa;0022;Arquitectura;Licenciatura;581;;;;17;6;6;29;204
4030;Universidade Moderna de Lisboa;0079;Ciências do Desenvolvimento e Cooperação;Licenciatura;312;;;;3;3;4;10;116
4030;Universidade Moderna de Lisboa;0153;Direito;Licenciatura;380;;;;29;9;33;71;1209
4030;Universidade Moderna de Lisboa;0233;Engenharia Civil;Licenciatura;582;;;;2;4;4;10;18
4030;Universidade Moderna de Lisboa;0283;Engenharia e Gestão da Produção;Licenciatura;529;;;;;;1;1;11
4030;Universidade Moderna de Lisboa;0361;Estudos Europeus;Licenciatura;312;;;1;12;9;14;36;277
4030;Universidade Moderna de Lisboa;0491;Informática de Gestão;Licenciatura;481;;;;8;1;3;12;136
4030;Universidade Moderna de Lisboa;0501;Investigação Social Aplicada;Licenciatura;312;;;;16;5;17;38;306
4030;Universidade Moderna de Lisboa;0605;Organização e Gestão de Empresas;Licenciatura;345;;;2;53;17;38;110;783
4030;Universidade Moderna de Lisboa;0702;Psicopedagogia Curativa;Licenciatura;311;;;1;41;12;22;76;617
4030;Universidade Moderna de Lisboa;1071;Cinema, Televisão e Cinema Publicitário;Licenciatura;213;;;;1;;;1;13
4030;Universidade Moderna de Lisboa;1740;Sociologia Aplicada;Licenciatura;312;;;;4;1;1;6;15
4030;Universidade Moderna de Lisboa;9147;Gestão;Licenciatura;345;;;;1;;2;3;8
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0022;Arquitectura;Licenciatura;581;;;;;2;;2;75
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0079;Ciências do Desenvolvimento e Cooperação;Licenciatura;312;;;;1;;1;2;55
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0153;Direito;Licenciatura;380;;;1;1;2;2;6;420
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0501;Investigação Social Aplicada;Licenciatura;312;;;;6;1;1;8;303
4031;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);0605;Organização e Gestão de Empresas;Licenciatura;345;;;;10;;2;12;618
4032;Universidade Lusófona do Porto;0092;Ciências do Ambiente;Licenciatura;422;;;;8;2;5;15;183
4032;Universidade Lusófona do Porto;0153;Direito;Licenciatura;380;1;;1;11;3;12;28;899
4032;Universidade Lusófona do Porto;0361;Estudos Europeus;Licenciatura;312;;;1;8;2;3;14;275
4032;Universidade Lusófona do Porto;0376;Engenharia de Automação e Controlo;Licenciatura;523;;;;4;;3;7;126
4032;Universidade Lusófona do Porto;0605;Organização e Gestão de Empresas;Licenciatura;345;;;3;13;4;8;28;623
4032;Universidade Lusófona do Porto;0702;Psicopedagogia Curativa;Licenciatura;311;;;1;6;6;7;20;172
4032;Universidade Lusófona do Porto;8378;Estudos Europeus, Estudos Lusófonos e Relações Internacionais;Licenciatura;313;;;;1;;1;2;6
4032;Universidade Lusófona do Porto;9021;Ciências Aeronáuticas;Licenciatura;525;;;;1;;;1;42
4032;Universidade Lusófona do Porto;9024;Ciências da Comunicação e da Cultura;Licenciatura;321;2;1;1;;1;;5;12
4032;Universidade Lusófona do Porto;9078;Direito;Licenciatura;380;;;2;1;;1;4;144
4032;Universidade Lusófona do Porto;9099;Engenharia do Ambiente;Licenciatura;851;1;;;;;1;2;16
4032;Universidade Lusófona do Porto;9119;Engenharia Informática;Licenciatura;523;1;;;;;;1;3
4032;Universidade Lusófona do Porto;9147;Gestão;Licenciatura;345;4;1;2;1;2;2;12;62
4032;Universidade Lusófona do Porto;9167;Gestão e Engenharia Industrial;Licenciatura;345;5;;;;;1;6;26
4032;Universidade Lusófona do Porto;9219;Psicologia;Licenciatura;311;;;;1;;;1;89
4032;Universidade Lusófona do Porto;9242;Solicitadoria;Licenciatura;380;;;;1;;;1;
4032;Universidade Lusófona do Porto;9257;Arquitectura;Mestrado;581;1;;1;1;;;3;10
4032;Universidade Lusófona do Porto;9615;Estudos Gerais de Arquitectura;Licenciatura;581;1;;;2;;3;6;20
4032;Universidade Lusófona do Porto;9794;Psicopedagogia Clínica;Licenciatura;311;2;2;12;5;4;5;30;116
4032;Universidade Lusófona do Porto;M300;Psicologia Forense;Mestrado;311;;;;;;1;1;
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0153;Direito;Licenciatura;380;;;;1;1;;2;503
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0233;Engenharia Civil;Licenciatura;582;;;;2;1;1;4;131
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0491;Informática de Gestão;Licenciatura;481;;;;2;1;;3;88
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0501;Investigação Social Aplicada;Licenciatura;312;;;;3;3;6;12;259
4033;DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);0605;Organização e Gestão de Empresas;Licenciatura;345;;;;3;;4;7;326
4050;Instituto Superior de Informática e Gestão;0293;Engenharia de Informática;Licenciatura;523;;;1;6;1;4;12;490
4050;Instituto Superior de Informática e Gestão;0336;Engenharia de Sistemas Decisionais;Licenciatura;523;;;;1;;;1;328
4052;COCITE - Coop. de Técn. Avançadas de Gestão e Informática (Setúbal);0293;Engenharia de Informática;Licenciatura;523;;;;1;;;1;14
4065;Escola Superior de Educadores de Infância Maria Ulrich;0182;Educadores de Infância;Bacharelato;143;;;;4;;11;15;834
4065;Escola Superior de Educadores de Infância Maria Ulrich;0625;Educação de Infância;Licenciatura;143;;;;32;8;12;52;1102
4065;Escola Superior de Educadores de Infância Maria Ulrich;2855;Educadores de Infância;Licenciatura;143;;;;2;;2;4;237
4065;Escola Superior de Educadores de Infância Maria Ulrich;6914;Educação Pré-Escolar;Mestrado;143;1;;1;1;;;3;
4065;Escola Superior de Educadores de Infância Maria Ulrich;9853;Educação Básica;Licenciatura;144;1;;;3;;;4;83
4068;Escola Superior de Artes Decorativas;0030;Artes Decorativas;Bacharelato;211;;;;5;1;6;12;460
4068;Escola Superior de Artes Decorativas;1008;Artes Decorativas;Bacharelato;211;;;;;1;3;4;240
4068;Escola Superior de Artes Decorativas;1008;Artes Decorativas;Licenciatura;211;;;1;13;3;5;22;189
4068;Escola Superior de Artes Decorativas;2165;Design de Mobiliário Urbano;Licenciatura;214;;;;1;1;;2;76
4068;Escola Superior de Artes Decorativas;2179;Design de Interiores;Licenciatura;214;;;;3;;2;5;21
4068;Escola Superior de Artes Decorativas;2775;Peritos em Arte - Mobiliário;Licenciatura;211;;;;;1;1;2;89
4068;Escola Superior de Artes Decorativas;9666;Artes Decorativas;Licenciatura;211;1;1;;2;1;;5;110
4069;Escola Superior de Artes e Design;0140;Design;Bacharelato;214;;;;4;6;13;23;727
4069;Escola Superior de Artes e Design;1006;Artes;Licenciatura;211;;;;8;2;1;11;103
4069;Escola Superior de Artes e Design;1152;Design;Bacharelato;214;;;;8;3;6;17;1289
4069;Escola Superior de Artes e Design;1152;Design;Licenciatura;214;1;1;9;103;61;55;230;1324
4069;Escola Superior de Artes e Design;2163;Design;Licenciatura;214;;;;17;16;19;52;472
4069;Escola Superior de Artes e Design;2164;Design Industrial;Licenciatura;214;;;;3;1;4;8;125
4069;Escola Superior de Artes e Design;9069;Design;Licenciatura;214;29;8;9;19;5;4;74;253
4069;Escola Superior de Artes e Design;9277;Design;Mestrado;214;1;;;2;;;3;23
4069;Escola Superior de Artes e Design;9679;Artes;Licenciatura;211;1;;;5;;;6;49
4074;Escola Superior de Educação de Almeida Garrett;0625;Educação de Infância;Licenciatura;143;;;;14;1;2;17;210
4074;Escola Superior de Educação de Almeida Garrett;0681;Professores do 2.º c. do Ens. Básico, v. Matemática e Ciências da Natureza;Licenciatura;144;;;;;;1;1;182
4074;Escola Superior de Educação de Almeida Garrett;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;;;;10;;1;11;182
4074;Escola Superior de Educação de Almeida Garrett;1638;Professores do 2.º Ciclo do Ensino Básico, variante de Educação Física;Licenciatura;144;;;;3;;;3;413
4074;Escola Superior de Educação de Almeida Garrett;1641;Professores do 2.º Ciclo Ens. Básico, var Matemática e Ciências da Natureza;Licenciatura;144;;;;3;;;3;180
4074;Escola Superior de Educação de Almeida Garrett;1644;Professores do 2.º C. do Ensino Básico, v. Português, História e C. Sociais;Licenciatura;144;;;;3;;;3;327
4074;Escola Superior de Educação de Almeida Garrett;1645;Professores do 2.º Ciclo do Ensino Básico, variante de Educação Musical;Licenciatura;144;;;;;;1;1;6
4074;Escola Superior de Educação de Almeida Garrett;2855;Educadores de Infância;Licenciatura;143;;;;3;1;;4;437
4074;Escola Superior de Educação de Almeida Garrett;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;5;;;5;513
4074;Escola Superior de Educação de Almeida Garrett;6914;Educação Pré-Escolar;Mestrado;143;1;;;1;;;2;5
4074;Escola Superior de Educação de Almeida Garrett;6915;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;Mestrado;144;;1;;;;;1;
4074;Escola Superior de Educação de Almeida Garrett;9084;Educação Social;Licenciatura;762;2;;;;;;2;
4074;Escola Superior de Educação de Almeida Garrett;9853;Educação Básica;Licenciatura;144;;;;1;;1;2;88
4076;Escola Superior de Educação de Fafe;0182;Educadores de Infância;Bacharelato;143;;;;1;;1;2;387
4076;Escola Superior de Educação de Fafe;0625;Educação de Infância;Licenciatura;143;;;4;33;6;14;57;500
4076;Escola Superior de Educação de Fafe;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;;;1;31;5;13;50;214
4076;Escola Superior de Educação de Fafe;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;144;;;;16;1;3;20;148
4076;Escola Superior de Educação de Fafe;1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;144;;;;52;4;3;59;295
4076;Escola Superior de Educação de Fafe;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;144;;;;21;3;1;25;182
4076;Escola Superior de Educação de Fafe;2166;Desenvolvimento Pessoal e Social e Educação Cívica;Licenciatura;142;;;;1;;;1;137
4076;Escola Superior de Educação de Fafe;2855;Educadores de Infância;Licenciatura;143;1;;;4;;2;7;549
4076;Escola Superior de Educação de Fafe;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;1;;1;2;464
4076;Escola Superior de Educação de Fafe;9625;Educação Sénior;Licenciatura;142;2;2;1;5;1;2;13;10
4076;Escola Superior de Educação de Fafe;9736;Educação Física e Desporto;Licenciatura;813;2;;;;;;2;
4076;Escola Superior de Educação de Fafe;9853;Educação Básica;Licenciatura;144;4;;3;7;3;1;18;47
4077;Escola Superior de Educação Jean Piaget de Almada;0014;Animadores Socioculturais;Bacharelato;762;;;;3;1;2;6;167
4077;Escola Superior de Educação Jean Piaget de Almada;0182;Educadores de Infância;Bacharelato;143;;;;6;1;4;11;924
4077;Escola Superior de Educação Jean Piaget de Almada;0184;Educadores Sócio-Profissionais;Bacharelato;762;;;;1;;1;2;147
4077;Escola Superior de Educação Jean Piaget de Almada;0599;Nutrição Humana, Social e Escolar;Bacharelato;726;;;;3;1;;4;133
4077;Escola Superior de Educação Jean Piaget de Almada;0625;Educação de Infância;Licenciatura;143;;2;;40;6;12;60;794
4077;Escola Superior de Educação Jean Piaget de Almada;0655;Professores do Ensino Básico (1.º ciclo);Bacharelato;144;;;;3;1;1;5;711
4077;Escola Superior de Educação Jean Piaget de Almada;0692;Prof. Ensino Básico - 2.º c., v. Matemática e Ciências da Natureza;Licenciatura;144;;;;;;1;1;57
4077;Escola Superior de Educação Jean Piaget de Almada;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;;;1;93;7;6;107;786
4077;Escola Superior de Educação Jean Piaget de Almada;1045;Animação Sociocultural;Licenciatura;762;;;1;5;1;1;8;78
4077;Escola Superior de Educação Jean Piaget de Almada;1174;Educação Sócio-Profissional;Licenciatura;762;;;;3;;;3;74
4077;Escola Superior de Educação Jean Piaget de Almada;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;144;;;;24;2;4;30;309
4077;Escola Superior de Educação Jean Piaget de Almada;1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;144;;;;4;;;4;81
4077;Escola Superior de Educação Jean Piaget de Almada;1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;144;;;;7;;1;8;68
4077;Escola Superior de Educação Jean Piaget de Almada;1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;144;;;;5;1;;6;141
4077;Escola Superior de Educação Jean Piaget de Almada;1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;144;;;1;14;1;2;18;172
4077;Escola Superior de Educação Jean Piaget de Almada;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;144;;;;5;;;5;244
4077;Escola Superior de Educação Jean Piaget de Almada;1667;Nutrição Humana, Social e Escolar;Licenciatura;726;;;;5;1;;6;77
4077;Escola Superior de Educação Jean Piaget de Almada;2178;Educação Especial;Licenciatura;142;;;;1;;;1;445
4077;Escola Superior de Educação Jean Piaget de Almada;2855;Educadores de Infância;Licenciatura;143;;;;9;1;4;14;553
4077;Escola Superior de Educação Jean Piaget de Almada;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;7;;;7;428
4077;Escola Superior de Educação Jean Piaget de Almada;2871;Educação Especial;Licenciatura;142;;;;3;;1;4;32
4077;Escola Superior de Educação Jean Piaget de Almada;2880;Animação Sócio-Cultural;Licenciatura;142;;;;5;;1;6;327
4077;Escola Superior de Educação Jean Piaget de Almada;9005;Animação Sociocultural;Licenciatura;762;1;;;2;;1;4;61
4077;Escola Superior de Educação Jean Piaget de Almada;9739;Educação Socioprofissional;Licenciatura;762;;;;1;;;1;34
4077;Escola Superior de Educação Jean Piaget de Almada;9786;Nutrição Humana, Social e Escolar;Licenciatura;726;4;1;1;;;;6;40
4077;Escola Superior de Educação Jean Piaget de Almada;9853;Educação Básica;Licenciatura;144;;;;;1;;1;39
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0014;Animadores Socioculturais;Bacharelato;762;;;;3;;1;4;125
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0182;Educadores de Infância;Bacharelato;143;;;;2;1;4;7;653
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0625;Educação de Infância;Licenciatura;143;1;2;4;60;10;30;107;706
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0655;Professores do Ensino Básico (1.º ciclo);Bacharelato;144;;;;3;2;;5;652
4078;Escola Superior de Educação Jean Piaget de Arcozelo;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;2;;3;140;18;20;183;975
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1045;Animação Sociocultural;Licenciatura;762;;;;4;1;2;7;77
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1174;Educação Sócio-Profissional;Licenciatura;762;;;;1;;;1;3
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;144;;;1;52;13;3;69;552
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;144;;;;35;;5;40;230
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;144;;;;24;2;4;30;190
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;144;;;;28;1;2;31;290
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;144;;;;37;;;37;198
4078;Escola Superior de Educação Jean Piaget de Arcozelo;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;144;;;;7;;1;8;279
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2855;Educadores de Infância;Licenciatura;143;1;1;;6;2;5;15;798
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;7;1;2;10;893
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2863;Professores do 2.º c. do Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;144;;;;2;;;2;105
4078;Escola Superior de Educação Jean Piaget de Arcozelo;2880;Animação Sócio-Cultural;Licenciatura;142;;;;1;1;;2;691
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9005;Animação Sociocultural;Licenciatura;762;;;1;7;2;;10;44
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9736;Educação Física e Desporto;Licenciatura;813;1;;;3;;;4;15
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9739;Educação Socioprofissional;Licenciatura;762;;;2;4;2;2;10;23
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9853;Educação Básica;Licenciatura;144;;;;1;;1;2;24
4078;Escola Superior de Educação Jean Piaget de Arcozelo;9878;Educação Musical;Licenciatura;146;;;;;1;;1;15
4079;Escola Superior de Educação Jean Piaget - Nordeste;0182;Educadores de Infância;Bacharelato;143;;;;1;;;1;66
4079;Escola Superior de Educação Jean Piaget - Nordeste;0625;Educação de Infância;Licenciatura;143;;;2;14;5;8;29;189
4079;Escola Superior de Educação Jean Piaget - Nordeste;0655;Professores do Ensino Básico (1.º ciclo);Bacharelato;144;;;;1;;;1;282
4079;Escola Superior de Educação Jean Piaget - Nordeste;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;;1;2;49;6;9;67;414
4079;Escola Superior de Educação Jean Piaget - Nordeste;1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;144;1;;;14;1;1;17;270
4079;Escola Superior de Educação Jean Piaget - Nordeste;1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;144;;;;7;1;1;9;92
4079;Escola Superior de Educação Jean Piaget - Nordeste;1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;144;;;;10;1;3;14;81
4079;Escola Superior de Educação Jean Piaget - Nordeste;1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;144;;;;9;1;;10;100
4079;Escola Superior de Educação Jean Piaget - Nordeste;1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;144;;;;14;2;3;19;159
4079;Escola Superior de Educação Jean Piaget - Nordeste;1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;144;;;;21;1;;22;193
4079;Escola Superior de Educação Jean Piaget - Nordeste;2855;Educadores de Infância;Licenciatura;143;;;;4;;1;5;211
4079;Escola Superior de Educação Jean Piaget - Nordeste;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;3;;;3;458
4079;Escola Superior de Educação Jean Piaget - Nordeste;9084;Educação Social;Licenciatura;762;2;;;;;;2;
4080;Escola Superior de Educação de João de Deus;0182;Educadores de Infância;Bacharelato;143;;;;3;;5;8;607
4080;Escola Superior de Educação de João de Deus;0625;Educação de Infância;Licenciatura;143;2;;1;39;13;9;64;782
4080;Escola Superior de Educação de João de Deus;0655;Professores do Ensino Básico (1.º ciclo);Bacharelato;144;;;;;;2;2;488
4080;Escola Superior de Educação de João de Deus;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;1;;;26;3;3;33;635
4080;Escola Superior de Educação de João de Deus;2855;Educadores de Infância;Licenciatura;143;;;1;3;2;4;10;1055
4080;Escola Superior de Educação de João de Deus;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;11;;1;12;1034
4080;Escola Superior de Educação de João de Deus;6914;Educação Pré-Escolar;Mestrado;143;1;;;;1;;2;11
4080;Escola Superior de Educação de João de Deus;9668;Gerontologia Social;Licenciatura;723;2;1;;2;;;5;3
4080;Escola Superior de Educação de João de Deus;9853;Educação Básica;Licenciatura;144;;;;;1;;1;73
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);0599;Nutrição Humana, Social e Escolar;Bacharelato;726;;;;1;;;1;107
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);0625;Educação de Infância;Licenciatura;143;1;;1;4;4;;10;115
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;;1;1;12;1;4;19;86
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1633;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;Licenciatura;144;;;;16;1;2;19;242
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1634;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;Licenciatura;144;;;;13;2;;15;100
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1635;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;Licenciatura;144;;;;14;;1;15;72
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1637;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;Licenciatura;144;;;;13;;;13;71
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1642;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;Licenciatura;144;;;;19;;2;21;115
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);1643;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;Licenciatura;144;;;;22;1;1;24;263
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;;;1;1;210
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);9786;Nutrição Humana, Social e Escolar;Licenciatura;726;4;1;2;5;1;2;15;80
4081;Escola Superior de Educação Jean Piaget de Arcozelo (Viseu);9853;Educação Básica;Licenciatura;144;;1;;;;;1;3
4085;Escola Superior de Educação de Paula Frassinetti;0182;Educadores de Infância;Bacharelato;143;;;;5;1;6;12;640
4085;Escola Superior de Educação de Paula Frassinetti;0625;Educação de Infância;Licenciatura;143;3;;5;41;14;27;90;907
4085;Escola Superior de Educação de Paula Frassinetti;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;;;2;31;6;3;42;336
4085;Escola Superior de Educação de Paula Frassinetti;1189;Educação Social;Bacharelato;762;1;;;;;;1;395
4085;Escola Superior de Educação de Paula Frassinetti;1189;Educação Social;Licenciatura;762;1;;1;17;10;8;37;388
4085;Escola Superior de Educação de Paula Frassinetti;2855;Educadores de Infância;Licenciatura;143;;;;6;;3;9;269
4085;Escola Superior de Educação de Paula Frassinetti;6914;Educação Pré-Escolar;Mestrado;143;4;;;2;;;6;10
4085;Escola Superior de Educação de Paula Frassinetti;9047;Ciências Psicológicas;Licenciatura;311;1;;;;1;;2;
4085;Escola Superior de Educação de Paula Frassinetti;9084;Educação Social;Licenciatura;762;10;;8;12;2;4;36;110
4085;Escola Superior de Educação de Paula Frassinetti;9853;Educação Básica;Licenciatura;144;3;1;;3;;;7;101
4089;Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;1169;Enfermagem;Licenciatura;723;1;;2;14;1;1;19;197
4089;Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;2851;Complemento de Formação em Enfermagem;Licenciatura;723;;;;;1;;1;185
4089;Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;9500;Enfermagem;Licenciatura;723;13;;;;;;13;53
4090;Escola Superior de Educação de Santa Maria;0182;Educadores de Infância;Bacharelato;143;;;;2;;2;4;305
4090;Escola Superior de Educação de Santa Maria;0625;Educação de Infância;Licenciatura;143;2;;1;31;2;10;46;462
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;1364;Fisioterapia;Licenciatura;726;1;;;4;;;5;75
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;1699;Radiologia;Licenciatura;725;1;;;;;1;2;88
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;8137;Cardiopneumologia;Licenciatura;725;4;;;1;;;5;47
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;9500;Enfermagem;Licenciatura;723;3;;;2;;;5;81
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;9504;Fisioterapia;Licenciatura;726;9;1;;2;;;12;49
4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;9505;Radiologia;Licenciatura;725;4;;1;3;;;8;59
4092;Escola Superior de Enfermagem da Imaculada Conceição;1169;Enfermagem;Licenciatura;723;;;;;;1;1;300
4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;1169;Enfermagem;Licenciatura;723;2;;;3;2;;7;254
4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;9500;Enfermagem;Licenciatura;723;12;2;5;9;;1;29;71
4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;9501;Enfermagem (entrada no 2.º semestre);Licenciatura;723;;;1;2;;;3;112
4094;Escola Superior de Enfermagem de S. Vicente de Paulo;0197;Enfermagem;Bacharelato;723;;;;;;1;1;521
4094;Escola Superior de Enfermagem de S. Vicente de Paulo;1169;Enfermagem;Licenciatura;723;;;;1;;;1;164
4095;Escola Superior de Educação de Torres Novas;0625;Educação de Infância;Licenciatura;143;1;;;21;;2;24;102
4095;Escola Superior de Educação de Torres Novas;0655;Professores do Ensino Básico (1.º ciclo);Bacharelato;144;;;;2;;1;3;401
4095;Escola Superior de Educação de Torres Novas;0707;Ensino Básico - 1.º Ciclo;Licenciatura;144;;;;67;8;7;82;538
4095;Escola Superior de Educação de Torres Novas;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;144;;;;7;1;1;9;122
